OBJECTID,Shape_Leng,DISTRICT,STATE_UT,Shape_Area,Dist_LGD,REMARKS,STATE_LGD,system:index
494,647600.568251,MORENA,MADHYA PRADESH,4.8206516331E9,419,,23,000000000000000001e7
495,564537.742473,NARMADAPURAM,MADHYA PRADESH,6.44944190221E9,449,,23,000000000000000001e8
496,563436.676141,NARSINGHPUR,MADHYA PRADESH,4.92822080136E9,452,,23,000000000000000001e9
497,648412.37396,NEEMUCH,MADHYA PRADESH,4.12036308512E9,432,,23,000000000000000001ea
498,469399.868336,NIWARI,MADHYA PRADESH,1.2676893152E9,424N001,,23,000000000000000001eb
499,302258.993542,PANDHURNA,MADHYA PRADESH,1.91184956088E9,767,,23,000000000000000001ec
500,890238.588302,PANNA,MADHYA PRADESH,6.81237056853E9,426,,23,000000000000000001ed
501,825105.609401,RAISEN,MADHYA PRADESH,8.15378614981E9,446,,23,000000000000000001ee
502,469645.074563,RAJGARH,MADHYA PRADESH,5.92720105138E9,442,,23,000000000000000001ef
503,563929.103547,RATLAM,MADHYA PRADESH,4.66581511388E9,434,,23,000000000000000001f0
504,614721.417321,REWA,MADHYA PRADESH,4.26246567184E9,430,,23,000000000000000001f1
505,1048155.58492,SAGAR,MADHYA PRADESH,9.84819643304E9,427,,23,000000000000000001f2
506,795075.475847,SATNA,MADHYA PRADESH,5.0847275968E9,429,,23,000000000000000001f3
507,898194.845027,SEHORE,MADHYA PRADESH,6.29798532491E9,445,,23,000000000000000001f4
508,712732.28187,SEONI,MADHYA PRADESH,8.42184716752E9,456,,23,000000000000000001f5
509,623492.228143,SHAHDOL,MADHYA PRADESH,5.44975242239E9,460,,23,000000000000000001f6
510,456996.855163,SHAJAPUR,MADHYA PRADESH,3.32885432515E9,436,,23,000000000000000001f7
511,556752.946188,SHEOPUR,MADHYA PRADESH,6.36254985669E9,418,,23,000000000000000001f8
512,836604.706124,SHIVPURI,MADHYA PRADESH,9.55060140299E9,423,,23,000000000000000001f9
514,514283.770631,SINGRAULI,MADHYA PRADESH,5.53578642191E9,463,,23,000000000000000001fa
515,422950.736778,TIKAMGARH,MADHYA PRADESH,3.58274269243E9,424,,23,000000000000000001fb
516,740273.867797,UJJAIN,MADHYA PRADESH,5.86663711216E9,435,,23,000000000000000001fc
517,481739.959024,UMARIA,MADHYA PRADESH,4.39057666077E9,431,,23,000000000000000001fd
518,715924.270079,VIDISHA,MADHYA PRADESH,7.03165794244E9,443,,23,000000000000000001fe
932,514048.729622,SIDHI,MADHYA PRADESH,4.58262419861E9,462,,23,00000000000000000347
1052,454442.122562,DATIA,MADHYA PRADESH,2.78293767314E9,422,,23,00000000000000000349
1053,11643.2515753,DATIA,MADHYA PRADESH,7143797.28368,422,,23,0000000000000000034a
1054,75477.5845872,DATIA,MADHYA PRADESH,1.07908673414E8,422,,23,0000000000000000034b
1055,21828.541262,DATIA,MADHYA PRADESH,2.049614204E7,422,,23,0000000000000000034c
182,843813.633111,AHMADABAD,GUJARAT,7.04457709424E9,474,,24,000000000000000000b3
183,715627.570977,AMRELI,GUJARAT,7.10359147621E9,480,,24,000000000000000000b4
184,393046.695604,ANAND,GUJARAT,3.05430789348E9,482,,24,000000000000000000b5
185,430999.131189,ARVALLI,GUJARAT,3.04165462229E9,672,,24,000000000000000000b6
186,916373.294098,BANAS KANTHA,GUJARAT,1.03490194106E10,469,,24,000000000000000000b7
187,802579.901076,BHARUCH,GUJARAT,4.74594303526E9,488,,24,000000000000000000b8
188,502798.122581,BHAVNAGAR,GUJARAT,6.4570921117E9,481,,24,000000000000000000b9
189,373841.631502,BOTAD,GUJARAT,2.40526279028E9,676,,24,000000000000000000ba
190,515414.995743,CHHOTAUDEPUR,GUJARAT,3.32671359829E9,668,,24,000000000000000000bb
191,397208.123271,DAHOD,GUJARAT,3.50317592871E9,485,,24,000000000000000000bc
192,267412.238704,DANGS,GUJARAT,1.70342558822E9,489,,24,000000000000000000bd
193,661732.986587,DEVBHUMI DWARKA,GUJARAT,4.00278444782E9,674,,24,000000000000000000be
194,427525.498504,GANDHINAGAR,GUJARAT,2.02199515225E9,473,,24,000000000000000000bf
195,396544.453514,GIR SOMNATH,GUJARAT,2.5495894377E9,675,,24,000000000000000000c0
197,737428.071884,JAMNAGAR,GUJARAT,5.69427068782E9,477,,24,000000000000000000c2
198,650849.605246,JUNAGADH,GUJARAT,5.92242371261E9,479,,24,000000000000000000c3
199,2097006.99663,KACHCHH,GUJARAT,3.91316541644E10,468,,24,000000000000000000c4
200,475413.142182,KHEDA,GUJARAT,3.3104138141E9,483,,24,000000000000000000c5
201,610891.065596,MAHESANA,GUJARAT,4.24851516665E9,471,,24,000000000000000000c6
202,381868.168481,MAHISAGAR,GUJARAT,2.41551625978E9,669,,24,000000000000000000c7
203,539476.291143,MORBI,GUJARAT,4.79128026475E9,673,,24,000000000000000000c8
204,404799.252931,NARMADA,GUJARAT,2.71380539493E9,487,,24,000000000000000000c9
205,327510.170205,NAVSARI,GUJARAT,2.12608421516E9,490,,24,000000000000000000ca
206,461032.236816,PANCH MAHALS,GUJARAT,3.15885319436E9,484,,24,000000000000000000cb
207,734808.498805,PATAN,GUJARAT,5.56245184234E9,470,,24,000000000000000000cc
208,407904.145065,PORBANDAR,GUJARAT,2.2285739872E9,478,,24,000000000000000000cd
209,978248.678283,RAJKOT,GUJARAT,7.47233219706E9,476,,24,000000000000000000ce
210,587358.948969,SABAR KANTHA,GUJARAT,4.06626006052E9,472,,24,000000000000000000cf
211,523086.278179,SURAT,GUJARAT,4.17588823805E9,492,,24,000000000000000000d0
212,944638.877023,SURENDRANAGAR,GUJARAT,8.659106134E9,475,,24,000000000000000000d1
213,582009.387893,TAPI,GUJARAT,3.02621803421E9,493,,24,000000000000000000d2
214,489551.727618,VADODARA,GUJARAT,3.93873437105E9,486,,24,000000000000000000d3
215,503925.528415,VALSAD,GUJARAT,2.84676261596E9,491,,24,000000000000000000d4
196,301152.278181,ISLAND,GUJARAT and DNH & DD ISLANDS,9.87460195908E7,NOT AVAILABLE,,24,000000000000000000c1
179,225234.791718,DADRA AND NAGAR HAVELI,DADRA & NAGAR HAVELI & DAMAN & DIU,4.73306907996E8,496,,26,000000000000000000b0
180,49913.1489169,DAMAN,DADRA & NAGAR HAVELI & DAMAN & DIU,6.8969441186E7,495,,26,000000000000000000b1
181,46434.4273667,DIU,DADRA & NAGAR HAVELI & DAMAN & DIU,3.74967191368E7,494,,26,000000000000000000b2
519,1364395.94097,AHMEDNAGAR,MAHARASHTRA,1.65502192227E10,522,,27,000000000000000001ff
520,926135.185868,BEED,MAHARASHTRA,1.02726299964E10,523,,27,00000000000000000200
521,511021.835482,BHANDARA,MAHARASHTRA,3.99170650155E9,506,,27,00000000000000000201
522,678345.455696,CHANDRAPUR,MAHARASHTRA,1.09760020069E10,509,,27,00000000000000000202
523,615312.934193,DHULE,MAHARASHTRA,6.92896348096E9,498,,27,00000000000000000203
524,920240.894199,GADCHIROLI,MAHARASHTRA,1.4022420718E10,508,,27,00000000000000000204
525,537865.583885,GONDIA,MAHARASHTRA,4.9914955843E9,507,,27,00000000000000000205
526,498581.111436,HINGOLI,MAHARASHTRA,4.55553334749E9,512,,27,00000000000000000206
527,824987.501997,JALGAON,MAHARASHTRA,1.13697813844E10,499,,27,00000000000000000207
528,942882.099134,KOLHAPUR,MAHARASHTRA,7.51229173133E9,530,,27,00000000000000000208
529,561686.297609,LATUR,MAHARASHTRA,6.99991476178E9,524,,27,00000000000000000209
530,61422.977726,MUMBAI,MAHARASHTRA,6.20338591833E7,519,,27,0000000000000000020a
531,650985.878065,NAGPUR,MAHARASHTRA,9.53867231819E9,505,,27,0000000000000000020b
532,1053017.4257,NANDED,MAHARASHTRA,1.01993216605E10,511,,27,0000000000000000020c
533,906156.319341,NASHIK,MAHARASHTRA,1.4996971577E10,516,,27,0000000000000000020d
534,723808.414348,NANDURBAR,MAHARASHTRA,5.73640113674E9,497,,27,0000000000000000020e
535,483090.179305,PALGHAR,MAHARASHTRA,5.07752262768E9,NOT AVAILABLE,,27,0000000000000000020f
536,1018913.49118,PUNE,MAHARASHTRA,1.51823705871E10,521,,27,00000000000000000210
537,712807.604282,RAIGARH,MAHARASHTRA,6.77238090047E9,520,,27,00000000000000000211
538,733803.821237,RATNAGIRI,MAHARASHTRA,8.08175731053E9,528,,27,00000000000000000212
539,947268.376603,SANGLI,MAHARASHTRA,8.3919302549E9,531,,27,00000000000000000213
540,725488.712661,SATARA,MAHARASHTRA,1.01946588591E10,527,,27,00000000000000000214
541,607457.841605,SINDHUDURG,MAHARASHTRA,5.00089103416E9,529,,27,00000000000000000215
542,1282710.40617,SOLAPUR,MAHARASHTRA,1.44497366014E10,526,,27,00000000000000000216
543,118690.855653,MUMBAI SUBURBAN,MAHARASHTRA,4.18051976499E8,518,,27,00000000000000000217
544,438859.059026,THANE,MAHARASHTRA,4.13610017966E9,517,,27,00000000000000000218
545,808467.293842,DHARASHIV,MAHARASHTRA,7.35910760921E9,525,,27,00000000000000000219
546,606014.9951,WASHIM,MAHARASHTRA,4.95541990148E9,502,,27,0000000000000000021a
547,494887.985589,WARDHA,MAHARASHTRA,6.08317272219E9,504,,27,0000000000000000021b
548,934197.562827,YAVATMAL,MAHARASHTRA,1.31232322586E10,510,,27,0000000000000000021c
549,632970.803134,AKOLA,MAHARASHTRA,5.25013947558E9,501,,27,0000000000000000021d
550,952953.695343,AMRAVATI,MAHARASHTRA,1.17581304635E10,503,,27,0000000000000000021e
551,748817.147911,BULDHANA,MAHARASHTRA,9.40129979548E9,500,,27,0000000000000000021f
552,595317.48249,PARBHANI,MAHARASHTRA,6.10520672199E9,513,,27,00000000000000000220
553,686145.910304,JALNA,MAHARASHTRA,7.39169095733E9,514,,27,00000000000000000221
554,847400.53719,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,9.8107216505E9,515,,27,00000000000000000222
1,1188577.97549,ALLURI SITHARAMA RAJU,ANDHRA PRADESH,1.23171734097E10,555N002,,28,00000000000000000000
2,502941.758271,ANAKAPALLI,ANDHRA PRADESH,3.91737334164E9,544N001,,28,00000000000000000001
3,738874.620963,ANANTHAPURAMU,ANDHRA PRADESH,1.00451804677E10,553,,28,00000000000000000002
4,747801.434264,ANNAMAYYA,ANDHRA PRADESH,8.91532874644E9,555N005,,28,00000000000000000003
5,599524.502622,BAPATLA,ANDHRA PRADESH,3.80471327046E9,555N004,,28,00000000000000000004
6,1122830.1652,CHITTOOR,ANDHRA PRADESH,6.66253571121E9,554,,28,00000000000000000005
7,466671.159695,DR.B.R.AMBEDKAR KONASEEMA,ANDHRA PRADESH,2.34026217033E9,545N002,,28,00000000000000000006
8,538117.997981,EAST GODAVARI,ANDHRA PRADESH,2.52692350949E9,545,,28,00000000000000000007
9,840898.086338,ELURU,ANDHRA PRADESH,6.36165026788E9,555N003,,28,00000000000000000008
10,379041.228717,GUNTUR,ANDHRA PRADESH,2.36963599183E9,548,,28,00000000000000000009
11,514413.254009,KAKINADA,ANDHRA PRADESH,2.98762349096E9,545N001,,28,0000000000000000000a
12,550380.481466,KRISHNA,ANDHRA PRADESH,3.7644155924E9,547,,28,0000000000000000000b
13,586061.857001,KURNOOL,ANDHRA PRADESH,7.79061468263E9,552,,28,0000000000000000000c
14,740860.083736,NANDYAL,ANDHRA PRADESH,9.5578842258E9,552N001,,28,0000000000000000000d
15,475063.209921,NTR,ANDHRA PRADESH,3.20925651304E9,547N001,,28,0000000000000000000e
16,664610.161914,PALNADU,ANDHRA PRADESH,7.14163593218E9,548N001,,28,0000000000000000000f
17,693882.485175,PARVATHIPURAM MANYAM,ANDHRA PRADESH,3.51174120518E9,555N001,,28,00000000000000000010
18,809535.512558,PRAKASAM,ANDHRA PRADESH,1.40109521434E10,549,,28,00000000000000000011
19,586860.724584,SRI POTTI SRIRAMULU NELLORE,ANDHRA PRADESH,1.02495830868E10,550,,28,00000000000000000012
20,1008766.62869,SRI SATHYA SAI,ANDHRA PRADESH,8.85367729175E9,553N001,,28,00000000000000000013
21,671820.109715,SRIKAKULAM,ANDHRA PRADESH,4.30560033555E9,542,,28,00000000000000000014
22,792300.074711,TIRUPATI,ANDHRA PRADESH,8.42171489847E9,555N006,,28,00000000000000000015
23,220299.978986,VISAKHAPATNAM,ANDHRA PRADESH,9.68159789546E8,544,,28,00000000000000000016
24,627506.13058,VIZIANAGARAM,ANDHRA PRADESH,3.81403023542E9,543,,28,00000000000000000017
25,291279.94031,WEST GODAVARI,ANDHRA PRADESH,2.18885875923E9,546,,28,00000000000000000018
27,666504.436557,YSR KADAPA,ANDHRA PRADESH,1.00045886942E10,551,,28,0000000000000000001a
26,43610.0483873,YANAM,PUDUCHERRY,3.05423582771E7,634,,28,00000000000000000019
297,663809.400829,B<galkot,Karn<taka,6.42467429774E9,0556,,29,00000000000000000126
298,515852.42072,Bengal#ru (Rural),Karn<taka,2.28673140654E9,0583,,29,00000000000000000127
299,1111840.71402,Belag<vi,Karn<taka,1.31290373659E10,0555,,29,00000000000000000128
301,607706.753534,Chikkamagal#ru,Karn<taka,7.16795077226E9,0570,,29,00000000000000000129
302,578766.455154,Ball<ri,Karn<taka,4.17579486453E9,0565,,29,0000000000000000012a
303,601130.563268,Ch<mar<janagara,Karn<taka,5.66088684685E9,0578,,29,0000000000000000012b
304,680320.747599,Chitradurga,Karn<taka,8.3475501604E9,0566,,29,0000000000000000012c
305,544069.9649,Koppal,Karn<taka,5.47830691691E9,0560,,29,0000000000000000012d
306,639697.794203,Vijayanagara,Karn<taka,5.56529992997E9,0738,,29,0000000000000000012e
307,544827.803924,Raich#r,Karn<taka,8.26591627818E9,0559,,29,0000000000000000012f
308,506702.860309,Chikkaball<pura,Karn<taka,4.21410668662E9,0582,,29,00000000000000000130
309,539778.128134,D<vanagere,Karn<taka,4.43163584576E9,0567,,29,00000000000000000131
310,476117.927768,Dh<rw<d,Karn<taka,4.1854103057E9,0562,,29,00000000000000000132
311,566977.944528,Gadag,Karn<taka,4.57751865967E9,0561,,29,00000000000000000133
312,480540.757691,H<veri,Karn<taka,4.75507772E9,0564,,29,00000000000000000134
313,671997.678745,H<ssan,Karn<taka,6.797610099E9,0574,,29,00000000000000000135
314,894609.85857,Kalaburagi,Karn<taka,1.06781039144E10,0579,,29,00000000000000000136
315,344878.254005,Bengal#ru (Urban),Karn<taka,2.18711071193E9,0572,,29,00000000000000000137
317,505244.031092,Kol<ra,Karn<taka,3.96244450187E9,0581,,29,00000000000000000138
318,574430.199709,Mandya,Karn<taka,4.95057225848E9,0573,,29,00000000000000000139
319,707553.549175,Mys#ru,Karn<taka,6.32145323293E9,0577,,29,0000000000000000013a
320,775091.368779,Shivamogga,Karn<taka,8.3953800458E9,0568,,29,0000000000000000013b
322,493185.463739,Dakshina Kannada,Karn<taka,4.83517362938E9,0575,,29,0000000000000000013c
324,694230.926177,Vijayapura,Karn<taka,1.02445401692E10,0557,,29,0000000000000000013e
325,547727.272021,Y<dgir,Karn<taka,5.15461459909E9,0580,,29,0000000000000000013f
326,487948.195234,R<managara,Karn<taka,3.51510124553E9,0584,,29,00000000000000000140
813,407787.547329,UDUPI,Karn<taka,3.55545708585E9,0569,,29,0000000000000000031f
911,1362.82944157,Tumak#ru,Karn<taka,83437.3337274,0571,,29,00000000000000000341
912,779308.17145,Tumak#ru,Karn<taka,9.18026318359E9,0571,,29,00000000000000000342
913,310048.402349,Tumak#ru,Karn<taka,1.34833600908E9,0571,,29,00000000000000000343
925,1519.26417775,B\dar,Karn<taka,103409.983228,0558,,29,00000000000000000344
926,541407.190273,B\dar,Karn<taka,5.2852125543E9,0558,,29,00000000000000000345
927,10967.666618,B\dar,Karn<taka,6510582.22346,0558,,29,00000000000000000346
1019,477774.534962,Kodagu,Karn<taka,4.10523925905E9,0576,,29,00000000000000000348
327,247.231229124,Udupi,Karn<taka,4277.80371561,0569,,29,00000000000000000141
328,256.515120677,Udupi,Karn<taka,3720.7503133,0569,,29,00000000000000000142
329,202.654183194,Udupi,Karn<taka,3159.64346222,0569,,29,00000000000000000143
330,151.571863533,Udupi,Karn<taka,1614.82195616,0569,,29,00000000000000000144
331,152.523524781,Udupi,Karn<taka,1588.71663007,0569,,29,00000000000000000145
332,406.520724184,Udupi,Karn<taka,9948.42397387,0569,,29,00000000000000000146
333,198.964039364,Udupi,Karn<taka,2578.21271157,0569,,29,00000000000000000147
334,543.827200242,Udupi,Karn<taka,17483.5965095,0569,,29,00000000000000000148
335,566.865567179,Udupi,Karn<taka,13974.7827179,0569,,29,00000000000000000149
336,854.399322792,Udupi,Karn<taka,32712.1220935,0569,,29,0000000000000000014a
337,156.475104983,Udupi,Karn<taka,1644.65220912,0569,,29,0000000000000000014b
338,1754.62829844,Udupi,Karn<taka,92393.5792534,0569,,29,0000000000000000014c
339,293.713428086,Udupi,Karn<taka,3905.8273251,0569,,29,0000000000000000014d
340,105.695290004,Udupi,Karn<taka,844.891440871,0569,,29,0000000000000000014e
341,2537.78242331,Udupi,Karn<taka,135141.675178,0569,,29,0000000000000000014f
342,235.409274807,Udupi,Karn<taka,2976.21522214,0569,,29,00000000000000000150
343,576.178095635,Udupi,Karn<taka,7916.47902521,0569,,29,00000000000000000151
344,89.5161358756,Udupi,Karn<taka,571.631255182,0569,,29,00000000000000000152
345,80.2249007708,Udupi,Karn<taka,421.833264329,0569,,29,00000000000000000153
346,93.7655244683,Udupi,Karn<taka,600.435805248,0569,,29,00000000000000000154
347,336.885238983,Udupi,Karn<taka,3757.75285297,0569,,29,00000000000000000155
348,131.545987277,Udupi,Karn<taka,864.183560974,0569,,29,00000000000000000156
349,609.597168194,Udupi,Karn<taka,14596.4019282,0569,,29,00000000000000000157
350,113.806699676,Udupi,Karn<taka,936.480712646,0569,,29,00000000000000000158
351,2134.90831731,Udupi,Karn<taka,89833.9211289,0569,,29,00000000000000000159
352,379.01149496,Udupi,Karn<taka,9812.55954863,0569,,29,0000000000000000015a
353,93.3600988108,Udupi,Karn<taka,665.887121366,0569,,29,0000000000000000015b
354,142.708889615,Udupi,Karn<taka,1421.74032016,0569,,29,0000000000000000015c
355,142.708889615,Udupi,Karn<taka,1421.74032016,0569,,29,0000000000000000015d
356,262.42648145,Udupi,Karn<taka,3778.7562177,0569,,29,0000000000000000015e
357,425.083444781,Udupi,Karn<taka,7490.3059589,0569,,29,0000000000000000015f
358,180.782304323,Udupi,Karn<taka,1710.41840649,0569,,29,00000000000000000160
359,287.55814741,Udupi,Karn<taka,6038.17219362,0569,,29,00000000000000000161
360,190.613889639,Udupi,Karn<taka,2756.76758265,0569,,29,00000000000000000162
361,127.129461102,Udupi,Karn<taka,974.83146678,0569,,29,00000000000000000163
362,120.935356195,Udupi,Karn<taka,885.590078989,0569,,29,00000000000000000164
363,107.40150472,Udupi,Karn<taka,790.006636067,0569,,29,00000000000000000165
364,136.198872598,Udupi,Karn<taka,1424.78965646,0569,,29,00000000000000000166
365,92.541809463,Udupi,Karn<taka,517.387671393,0569,,29,00000000000000000167
366,130.358622639,Udupi,Karn<taka,1059.15633286,0569,,29,00000000000000000168
367,129.360555641,Udupi,Karn<taka,1276.98251013,0569,,29,00000000000000000169
403,336.417194114,Udupi,Karn<taka,7679.5725067,0569,,29,0000000000000000018d
404,168.938001966,Udupi,Karn<taka,1716.09633031,0569,,29,0000000000000000018e
405,146.405120985,Udupi,Karn<taka,1602.76781127,0569,,29,0000000000000000018f
323,796318.703707,Uttara Kannada,Karn<taka,1.01537179487E10,0563,,29,0000000000000000013d
368,184.180878984,Uttara Kannada,Karn<taka,2547.91877749,0563,,29,0000000000000000016a
369,162.116445193,Uttara Kannada,Karn<taka,1918.55496016,0563,,29,0000000000000000016b
370,89.4963271133,Uttara Kannada,Karn<taka,504.891118239,0563,,29,0000000000000000016c
371,97.3787139417,Uttara Kannada,Karn<taka,670.695211989,0563,,29,0000000000000000016d
372,78.4134275216,Uttara Kannada,Karn<taka,445.977883261,0563,,29,0000000000000000016e
373,157.402433914,Uttara Kannada,Karn<taka,1447.9673152,0563,,29,0000000000000000016f
374,99.522849804,Uttara Kannada,Karn<taka,651.59653005,0563,,29,00000000000000000170
375,247.364228018,Uttara Kannada,Karn<taka,3443.48782547,0563,,29,00000000000000000171
376,148.116910334,Uttara Kannada,Karn<taka,998.170716753,0563,,29,00000000000000000172
377,148.116910334,Uttara Kannada,Karn<taka,998.170716753,0563,,29,00000000000000000173
378,1394.96029355,Uttara Kannada,Karn<taka,124943.411363,0563,,29,00000000000000000174
379,299.766963685,Uttara Kannada,Karn<taka,6816.47023387,0563,,29,00000000000000000175
380,199.287586457,Uttara Kannada,Karn<taka,2841.90802931,0563,,29,00000000000000000176
381,285.312715952,Uttara Kannada,Karn<taka,5588.77767024,0563,,29,00000000000000000177
382,2292.1575919,Uttara Kannada,Karn<taka,302733.3085,0563,,29,00000000000000000178
383,1023.3647137,Uttara Kannada,Karn<taka,36509.3272445,0563,,29,00000000000000000179
384,101.78792437,Uttara Kannada,Karn<taka,581.305080479,0563,,29,0000000000000000017a
385,183.051766876,Uttara Kannada,Karn<taka,2186.99787766,0563,,29,0000000000000000017b
386,616.013816726,Uttara Kannada,Karn<taka,14969.4141517,0563,,29,0000000000000000017c
387,395.504839343,Uttara Kannada,Karn<taka,4099.91500851,0563,,29,0000000000000000017d
388,1934.97046967,Uttara Kannada,Karn<taka,171561.514497,0563,,29,0000000000000000017e
389,550.769515869,Uttara Kannada,Karn<taka,14784.7688745,0563,,29,0000000000000000017f
390,503.658258458,Uttara Kannada,Karn<taka,12967.0477239,0563,,29,00000000000000000180
391,90.4892564242,Uttara Kannada,Karn<taka,628.861175311,0563,,29,00000000000000000181
392,304.833281943,Uttara Kannada,Karn<taka,4475.76995503,0563,,29,00000000000000000182
393,229.231611764,Uttara Kannada,Karn<taka,2848.46194713,0563,,29,00000000000000000183
394,788.782115914,Uttara Kannada,Karn<taka,25594.0766269,0563,,29,00000000000000000184
395,460.075706854,Uttara Kannada,Karn<taka,13426.2481426,0563,,29,00000000000000000185
396,47.5233832519,Uttara Kannada,Karn<taka,174.19202568,0563,,29,00000000000000000186
397,638.852536825,Uttara Kannada,Karn<taka,17858.9110634,0563,,29,00000000000000000187
398,161.833200276,Uttara Kannada,Karn<taka,1998.75755759,0563,,29,00000000000000000188
399,161.833200276,Uttara Kannada,Karn<taka,1998.75755759,0563,,29,00000000000000000189
400,533.259044,Uttara Kannada,Karn<taka,12971.7451044,0563,,29,0000000000000000018a
401,161.299652575,Uttara Kannada,Karn<taka,1860.36826066,0563,,29,0000000000000000018b
402,371.530427134,Uttara Kannada,Karn<taka,8581.62957149,0563,,29,0000000000000000018c
406,155.032275216,Uttara Kannada,Karn<taka,1397.01231455,0563,,29,00000000000000000190
407,100.733343997,Uttara Kannada,Karn<taka,719.991317257,0563,,29,00000000000000000191
408,304.273030335,Uttara Kannada,Karn<taka,6508.27260171,0563,,29,00000000000000000192
409,142.696629189,Uttara Kannada,Karn<taka,1443.84910314,0563,,29,00000000000000000193
410,125.275799193,Uttara Kannada,Karn<taka,1125.65239907,0563,,29,00000000000000000194
411,136.889075981,Uttara Kannada,Karn<taka,1168.38368067,0563,,29,00000000000000000195
177,275534.35282,NORTH GOA,GOA,1.70412020145E9,585,,30,000000000000000000ae
178,335434.148519,SOUTH GOA,GOA,1.93036285437E9,586,,30,000000000000000000af
428,5898.7924772,Lakshadweep,Lakshadweep-UT,1076593.00869,587,,31,000000000000000001a6
429,7743.93578413,Lakshadweep,Lakshadweep-UT,1681901.78568,587,,31,000000000000000001a7
430,18693.6336008,Lakshadweep,Lakshadweep-UT,3207634.32618,587,,31,000000000000000001a8
431,6847.33002776,Lakshadweep,Lakshadweep-UT,2685303.83058,587,,31,000000000000000001a9
432,838.690170601,Lakshadweep,Lakshadweep-UT,35074.1116106,587,,31,000000000000000001aa
433,800.160088489,Lakshadweep,Lakshadweep-UT,27212.9213042,587,,31,000000000000000001ab
434,940.566176559,Lakshadweep,Lakshadweep-UT,37559.0507824,587,,31,000000000000000001ac
435,3473.91619853,Lakshadweep,Lakshadweep-UT,451762.234577,587,,31,000000000000000001ad
436,4286.90188016,Lakshadweep,Lakshadweep-UT,641852.553774,587,,31,000000000000000001ae
437,16163.53845,Lakshadweep,Lakshadweep-UT,2882934.31913,587,,31,000000000000000001af
438,1312.23289349,Lakshadweep,Lakshadweep-UT,83340.0141528,587,,31,000000000000000001b0
439,12146.9898898,Lakshadweep,Lakshadweep-UT,3865224.3291,587,,31,000000000000000001b1
440,10687.1804247,Lakshadweep,Lakshadweep-UT,5013206.16625,587,,31,000000000000000001b2
441,3236.01101313,Lakshadweep,Lakshadweep-UT,333606.07835,587,,31,000000000000000001b3
442,3315.34577117,Lakshadweep,Lakshadweep-UT,302222.859701,587,,31,000000000000000001b4
443,23320.142013,Lakshadweep,Lakshadweep-UT,4850164.21424,587,,31,000000000000000001b5
444,11821.0609442,Lakshadweep,Lakshadweep-UT,2410879.88134,587,,31,000000000000000001b6
445,917.856365546,Lakshadweep,Lakshadweep-UT,39262.2083825,587,,31,000000000000000001b7
446,389.938967011,Lakshadweep,Lakshadweep-UT,10933.1320789,587,,31,000000000000000001b8
447,6742.64781252,Lakshadweep,Lakshadweep-UT,497404.67299,587,,31,000000000000000001b9
448,1523.64385969,Lakshadweep,Lakshadweep-UT,124095.890284,587,,31,000000000000000001ba
449,293.06479889,Lakshadweep,Lakshadweep-UT,6200.93525474,587,,31,000000000000000001bb
450,366.031644448,Lakshadweep,Lakshadweep-UT,8145.64424802,587,,31,000000000000000001bc
451,363.592082155,Lakshadweep,Lakshadweep-UT,8886.42391044,587,,31,000000000000000001bd
452,268.105676306,Lakshadweep,Lakshadweep-UT,4625.56574216,587,,31,000000000000000001be
453,629.835868898,Lakshadweep,Lakshadweep-UT,22961.6016154,587,,31,000000000000000001bf
454,149.509846424,Lakshadweep,Lakshadweep-UT,1655.2718689,587,,31,000000000000000001c0
455,134.612763355,Lakshadweep,Lakshadweep-UT,1161.49854016,587,,31,000000000000000001c1
456,104.745418811,Lakshadweep,Lakshadweep-UT,744.236041049,587,,31,000000000000000001c2
457,111.618895413,Lakshadweep,Lakshadweep-UT,845.199457215,587,,31,000000000000000001c3
458,109.060649216,Lakshadweep,Lakshadweep-UT,786.376944756,587,,31,000000000000000001c4
459,132.956057645,Lakshadweep,Lakshadweep-UT,1161.61643187,587,,31,000000000000000001c5
460,134.933699449,Lakshadweep,Lakshadweep-UT,1157.44069635,587,,31,000000000000000001c6
461,114.700887415,Lakshadweep,Lakshadweep-UT,923.627470061,587,,31,000000000000000001c7
462,2417.14099028,Lakshadweep,Lakshadweep-UT,240254.412262,587,,31,000000000000000001c8
463,1840.60882246,Lakshadweep,Lakshadweep-UT,208863.711682,587,,31,000000000000000001c9
412,552323.130931,Palakkad,KERALA,4.53771950129E9,593,,32,00000000000000000196
413,295137.809029,Alappuzha,KERALA,1.45374549669E9,598,,32,00000000000000000197
414,322325.293837,Kottayam,KERALA,2.25378290254E9,597,,32,00000000000000000198
415,351983.518841,Kollam,KERALA,2.55284625934E9,600,,32,00000000000000000199
416,295787.078156,Kozhikode,KERALA,2.36488418496E9,591,,32,0000000000000000019a
417,344578.893599,Kasaragod,KERALA,1.99299898094E9,588,,32,0000000000000000019b
418,405218.197121,Malappuram,KERALA,3.58915966752E9,592,,32,0000000000000000019c
419,284641.313566,Wayanad,KERALA,2.14247095652E9,590,,32,0000000000000000019d
420,408011.405224,Pathanamthitta,KERALA,2.71677758636E9,599,,32,0000000000000000019e
421,578310.58303,Idukki,KERALA,4.4445960529E9,596,,32,0000000000000000019f
422,395215.090768,Thrissur,KERALA,3.07578843455E9,594,,32,000000000000000001a0
